"Arquivo","Caminho","Linhas","Flask","FastAPI","SQLite","Requests","Pandas","Numpy","Streamlit","Tkinter","OpenAI","Classes","Funcoes"
"BACKUP_nucleo_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_nucleo_20260617_162520.py","15","True","False","False","False","False","False","False","False","False","0","1"
"BACKUP_nucleo_api_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_nucleo_api_20260617_162520.py","78","True","False","False","False","False","False","False","False","False","0","3"
"BACKUP_nucleo_financeiro_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_nucleo_financeiro_20260617_162520.py","128","False","False","False","False","False","False","False","False","False","0","7"
"BACKUP_nucleo_iotec_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_nucleo_iotec_20260617_162520.py","20","False","False","False","False","False","False","False","False","False","0","4"
"BACKUP_NUCLEO_REAL_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_NUCLEO_REAL_20260617_162520.py","28","False","False","False","True","False","False","False","False","False","1","2"
"BACKUP_NUCLEUS_INVESTIGATION_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_NUCLEUS_INVESTIGATION_20260617_162520.py","223","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_NUCLEUS_LIVE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_NUCLEUS_LIVE_20260617_162520.py","527","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_nucleus_orchestrator_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_nucleus_orchestrator_20260617_162520.py","396","False","False","False","True","False","False","False","False","False","5","11"
"BACKUP_NUCLEUS_STRESS_TEST_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_NUCLEUS_STRESS_TEST_20260617_162520.py","332","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_NUCLEU_ENTERPRISE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_NUCLEU_ENTERPRISE_20260617_162520.py","485","False","True","False","False","False","False","False","False","True","0","3"
"BACKUP_OFICINA_DE_INTERFACES_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_OFICINA_DE_INTERFACES_20260617_162520.py","113","False","False","False","False","False","False","False","False","False","0","6"
"BACKUP_OMEGA _X_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_OMEGA _X_20260617_162520.py","1132","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_OMEGA_CINEMATIC_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_OMEGA_CINEMATIC_20260617_162520.py","1145","False","False","False","False","False","False","False","False","False","0","4"
"BACKUP_OMEGA_X_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_OMEGA_X_20260617_162520.py","1132","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_ORBITAL_EVOLUTION_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ORBITAL_EVOLUTION_20260617_162520.py","437","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_ORCHESTRATOR_ENGINE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ORCHESTRATOR_ENGINE_20260617_162520.py","413","True","False","False","True","False","False","False","False","False","0","10"
"BACKUP_organizar_cliente_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_organizar_cliente_20260617_162520.py","19","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_ORGANIZATIONAL_KERNEL_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ORGANIZATIONAL_KERNEL_20260617_162520.py","451","True","False","False","False","False","False","False","False","False","0","8"
"BACKUP_ORQUESTRADOR_COMPLETO_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ORQUESTRADOR_COMPLETO_20260617_162520.py","104","True","False","False","False","False","False","False","False","False","0","1"
"BACKUP_Orquestrador_Inteligente_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_Orquestrador_Inteligente_20260617_162520.py","207","False","False","False","False","False","False","False","False","False","3","11"
"BACKUP_ORQUESTRADOR_OPERACIONA_ EMPRESARIAL_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ORQUESTRADOR_OPERACIONA_ EMPRESARIAL_20260617_162520.py","555","False","True","False","False","False","False","False","False","False","1","14"
"BACKUP_ORQUESTRADOR_OPERACIONA_EMPRESARIAL_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ORQUESTRADOR_OPERACIONA_EMPRESARIAL_20260617_162520.py","555","False","True","False","False","False","False","False","False","False","1","14"
"BACKUP_PAINEL_BILNGUE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_PAINEL_BILNGUE_20260617_162520.py","27","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_painel_IOTEC_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_painel_IOTEC_20260617_162520.py","26","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_PARA_A_OFICINA_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_PARA_A_OFICINA_20260617_162520.py","11","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_paypal_server_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_paypal_server_20260617_162520.py","80","True","False","False","True","False","False","False","False","False","0","5"
"BACKUP_payroll_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_payroll_20260617_162520.py","3","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_PERSISTENCE_BACKUP_20260511_193031_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_PERSISTENCE_BACKUP_20260511_193031_20260617_162520.py","675","False","False","True","True","False","False","False","False","False","1","13"
"BACKUP_pipeline_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_pipeline_20260617_162520.py","15","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_Plataforma_Seguranca_Publica_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_Plataforma_Seguranca_Publica_20260617_162520.py","223","False","False","False","False","False","False","False","False","False","1","10"
"BACKUP_plotly.graph_objects01_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_plotly.graph_objects01_20260617_162520.py","12","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_plotly.graph_objects_01_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_plotly.graph_objects_01_20260617_162520.py","90","False","False","False","False","False","False","True","False","False","0","0"
"BACKUP_plotly.graph_objects_02_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_plotly.graph_objects_02_20260617_162520.py","117","False","False","False","False","False","False","True","False","False","0","0"
"BACKUP_plotly.graph_objects_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_plotly.graph_objects_20260617_162520.py","26","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_PREMIUM_ASCENSION_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_PREMIUM_ASCENSION_20260617_162520.py","557","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_PREPARAR_DEPLOY_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_PREPARAR_DEPLOY_20260617_162520.py","68","False","False","False","False","False","False","False","False","False","0","3"
"BACKUP_previdencia_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_previdencia_20260617_162520.py","3","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_processar_interface_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_processar_interface_20260617_162520.py","42","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_processar_modulo_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_processar_modulo_20260617_162520.py","9","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_processar_pagamento_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_processar_pagamento_20260617_162520.py","5","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_Processo_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_Processo_20260617_162520.py","21","False","False","False","False","False","False","False","False","False","1","5"
"BACKUP_PRODUCT_TRANSLATION_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_PRODUCT_TRANSLATION_20260617_162520.py","229","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_PROGRAMACAO_AUTOMATICA_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_PROGRAMACAO_AUTOMATICA_20260617_162520.py","332","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_QUALITY_GATE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_QUALITY_GATE_20260617_162520.py","36","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_QUANTUM_GOVERNANCE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_QUANTUM_GOVERNANCE_20260617_162520.py","484","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_REALITY_EXECUTION_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_REALITY_EXECUTION_20260617_162520.py","414","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_REALTIME_EXECUTIVE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_REALTIME_EXECUTIVE_20260617_162520.py","873","False","True","False","False","False","False","False","False","False","0","2"
"BACKUP_REAL_ECOSYSTEM_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_REAL_ECOSYSTEM_20260617_162520.py","132","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_REAL_LEAD_BRIDGE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_REAL_LEAD_BRIDGE_20260617_162520.py","174","True","False","True","False","False","False","False","False","False","0","5"
"BACKUP_recomendacao_de_plano_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_recomendacao_de_plano_20260617_162520.py","23","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_recomendar_plano_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_recomendar_plano_20260617_162520.py","21","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_reportlab.lib.pagesizes_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_reportlab.lib.pagesizes_20260617_162520.py","13","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_RESPOSTAS_INTELIGENTES_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_RESPOSTAS_INTELIGENTES_20260617_162520.py","51","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_RESPOSTA_AUTOMTICA_BILNGUE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_RESPOSTA_AUTOMTICA_BILNGUE_20260617_162520.py","15","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_resposta_segura_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_resposta_segura_20260617_162520.py","9","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_RESUMO_EXECUTIVO_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_RESUMO_EXECUTIVO_20260617_162520.py","57","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_REVELATION_ENGINE_01_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_REVELATION_ENGINE_01_20260617_162520.py","377","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_REVELATION_ENGINE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_REVELATION_ENGINE_20260617_162520.py","377","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_risco_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_risco_20260617_162520.py","7","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_ROCKBOOST_CENTRAL_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_CENTRAL_20260617_162520.py","365","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_ROCKBOOST_DOCKER_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_DOCKER_20260617_162520.py","272","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_ROCKBOOST_GOVERNANCE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_GOVERNANCE_20260617_162520.py","402","False","False","False","False","False","False","False","False","False","0","4"
"BACKUP_ROCKBOOST_LIVE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_LIVE_20260617_162520.py","533","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_ROCKBOOST_MEMORY_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_MEMORY_20260617_162520.py","351","False","False","False","False","False","False","False","False","False","0","3"
"BACKUP_ROCKBOOST_ORBITAL_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_ORBITAL_20260617_162520.py","363","False","False","False","False","False","False","False","False","False","0","3"
"BACKUP_ROCKBOOST_ORBITAL_ENGINE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_ORBITAL_ENGINE_20260617_162520.py","445","False","False","False","False","False","False","False","False","False","0","3"
"BACKUP_ROCKBOOST_ORBITAL__20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_ORBITAL__20260617_162520.py","445","False","False","False","False","False","False","False","False","False","0","3"
"BACKUP_ROCKBOOST_RECOVERY_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ROCKBOOST_RECOVERY_20260617_162520.py","404","False","False","False","False","False","False","False","False","False","0","4"
"BACKUP_RUNTIME_GOVERNOR_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_RUNTIME_GOVERNOR_20260617_162520.py","228","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_run_iotec_safe_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_run_iotec_safe_20260617_162520.py","8","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_SALES_EXPERIENCE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_SALES_EXPERIENCE_20260617_162520.py","300","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_SENTINEL_PRO_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_SENTINEL_PRO_20260617_162520.py","211","False","False","False","False","False","False","False","False","False","1","9"
"BACKUP_SERVER_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_SERVER_20260617_162520.py","41","False","True","False","False","False","False","False","False","False","1","3"
"BACKUP_simulador_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_simulador_20260617_162520.py","25","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_SISTEMA_DE_SEGURANCA_PUBLICA_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_SISTEMA_DE_SEGURANCA_PUBLICA_20260617_162520.py","247","False","False","False","False","False","False","False","False","False","1","10"
"BACKUP_SISTEMA_ESTRUTURADO_COM_VOZ_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_SISTEMA_ESTRUTURADO_COM_VOZ_20260617_162520.py","147","False","False","False","False","False","False","False","False","False","0","8"
"BACKUP_SMART_CORE_EXPORT_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_SMART_CORE_EXPORT_20260617_162520.py","153","False","False","False","False","False","False","False","False","True","0","0"
"BACKUP_sonda_interna_de_integridade_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_sonda_interna_de_integridade_20260617_162520.py","379","False","False","False","False","False","False","False","False","False","0","13"
"BACKUP_SUPERVISOR_DE_INTEGRIDADE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_SUPERVISOR_DE_INTEGRIDADE_20260617_162520.py","235","True","False","False","True","False","False","False","False","False","0","5"
"BACKUP_teste_injecao_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_teste_injecao_20260617_162520.py","10","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_TESTE_OPERACIONAL_COMPLETO_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_TESTE_OPERACIONAL_COMPLETO_20260617_162520.py","218","False","False","False","False","False","False","False","False","False","0","0"
"BACKUP_test_lead_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_test_lead_20260617_162520.py","18","False","False","False","True","False","False","False","False","False","0","0"
"BACKUP_TITAN_ENGINE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_TITAN_ENGINE_20260617_162520.py","416","False","False","False","False","False","False","False","False","False","0","5"
"BACKUP_URBANISMO_SISTMICO_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_URBANISMO_SISTMICO_20260617_162520.py","352","True","False","False","False","False","False","False","False","False","0","10"
"BACKUP_validar_dossie_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_validar_dossie_20260617_162520.py","15","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_validar_servico_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_validar_servico_20260617_162520.py","4","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_ValuationEngine_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_ValuationEngine_20260617_162520.py","41","False","False","False","False","False","False","False","False","False","1","3"
"BACKUP_VERIFICADOR_AUTOMATICO_DE_PORTAS_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_VERIFICADOR_AUTOMATICO_DE_PORTAS_20260617_162520.py","155","False","False","False","False","False","False","False","False","False","0","2"
"BACKUP_verificar_produto_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_verificar_produto_20260617_162520.py","14","False","False","False","False","False","False","False","False","False","0","1"
"BACKUP_VERIFY_REAL_CORE_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_VERIFY_REAL_CORE_20260617_162520.py","233","True","True","True","False","False","False","False","False","True","0","0"
"BACKUP_VISUALIZADOR_ESTRATGICO_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_VISUALIZADOR_ESTRATGICO_20260617_162520.py","349","True","True","False","False","False","False","False","False","False","0","7"
"BACKUP_VISUAL_OPERATIONS_CENTER_20260617_162520.py","C:\IOTEC\ENCODING_BACKUP\BACKUP_VISUAL_OPERATIONS_CENTER_20260617_162520.py","658","True","False","False","False","False","False","False","False","False","0","1"
"bootstrap_safe.py","C:\IOTEC\ENCODING_BACKUP\bootstrap_safe.py","22","False","False","False","False","False","False","False","False","False","0","1"
"boot_iotec.py","C:\IOTEC\ENCODING_BACKUP\boot_iotec.py","86","False","False","False","False","False","False","False","False","False","0","0"
"BRAIN.py","C:\IOTEC\ENCODING_BACKUP\BRAIN.py","239","False","False","False","False","False","False","False","False","False","0","3"
"BRIDGE_TOWER.py","C:\IOTEC\ENCODING_BACKUP\BRIDGE_TOWER.py","89","True","False","False","False","False","False","False","False","False","0","5"
"calcular_score.py","C:\IOTEC\ENCODING_BACKUP\calcular_score.py","24","False","False","False","False","False","False","False","False","False","0","1"
